ad_id,landing_page_id,name,sample_type,page_type,parent_url,landing_url,ad_platform,ad_platform_type,ad_screenshot,page_screenshot
327490,94690,Insurance,adjusted_news,article,https://www.thesun.co.uk/sport/football/10725576/watford-tottenham-live-stream-free-tv-channel-kick-off-time-team-news-premier-league/,"http://www.drivefinance.org/insurance/auto/auto-insurance-savings-washington.html?city=Seattle&region=Washington&cep=5OFY6-7_fCbodY19fRFejz7lWUuVOQrPXf-bJmawCXNzHSH4UkRcg-mPsqlxyEQVrcfvTHUkJcXhHB3Sva7YuqX_7oGTCq5HMYMk33J2-YnPy4u9JEdDmWgQxIFR7UEOWiIQWSEjSkEvjGYirGgfvb12Wdts6Rj5xce15B7xIGXSWDHT-8nenQ527T5Ra-tscPFNbRfCkxXkpGjXbzknTxGLHk6GR0hruS3pbWHIRcgt6arIVaoDnyZHHEm2YLHnq0gNvxCDhNyofjNJW2lfcshh1G9rrQqaBQYMADcoIyOFPX5ag1cB6pEZwVN4tCWz2ooiq20wUyAT5STc_MrTihUCyRr_sBRVWDwdBkTdI4DCoGuxoh6UF-8wGiXfReO31aAOgM--8uQNyJTKWQlcghTJl2_jiPpLsyEMSsUhVpgF1dtG4n5T_JxjYd3LhDxhP2Rpq56AWYaYkJDF7_mvz92Aq_JHqOsw_B2pvVFMIcDeNZQ3hV0Eg8qQpQmtUQbNgDYYqNj1rQAfs0cRrl8HrsaEs1prsAqrLIflQKNDX4_sK0GI1eXXvUp91KahzJyHsrkUw7u8OD8QBH17O2trP-xgbhg7m87VLXrj18d9fVZI-da1sMXpvb9yT87Fa9Cq&lptoken=153079b435e855bf53d1&utm_campaign=%7Bcampaign%7D&utm_site=newsuk-thesun&utm_thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/324092a3045d8410327e89416054d3d3.png&utm_title=Seattle,%20Washington%20Drivers%20Fuming%20Over%20New%20Rule&ang=ang1&angad=ad2&utm_source=taboola&utm_medium=referral",Taboola,Native,screenshots/093dc83e-9c91-43f5-af0b-e3183fe63c68.png,external_screenshots/7fec716f-5ce6-489b-a955-a8ddb41a4c1c.png
327531,94712,Insurance,adjusted_news,article,https://www.thesun.co.uk/sport/football/10725576/watford-tottenham-live-stream-free-tv-channel-kick-off-time-team-news-premier-league/,"http://www.drivefinance.org/insurance/auto/auto-insurance-savings-washington.html?city=Seattle&region=Washington&cep=TtmYhwRAzMi8kK27zabhcEWDMFKe_prj0XBsgrebJKmvbmoIK66VFrwhDWSdFg5TqAAdunqqcZ6vuBABBQOhaNqAuFlKwDvMgV44XPdTCfoVIbqXKH25i9dvcsmwTEgBKEWBIZS4wVIPzDfkWtMKz9fZxtRfQsK6-d8-6YWiPyR6PkZd6KS4VEd6DWgOzykmRXkqD2znwWlLkK2co1rScofuk8khIOL_p0oi7cnhDRTyO6LrEgX-FeHkvw5GuRa68WUz4diAF5gylx-ctvF6tQnnDtBiDtxbjoZVc1YOhdfCkpFgUrrq3RLFriyZdfJUE8alrrNuHR_ndFaWkxR1ajl0A3Nz_9FOZXI5kG2SJWEhFYmkIdfWtfk4d5Ich-HvfxwYAI7Hs1uN7A8UZkRxTdedsDsBz5Q151w7O4WvSALT4CHXc3PPqF0EmJ76F4vWiP6l_mk1TlnB_7-ipmq8gjG86rrFo4Fpdv_NPRq0SPPAXh0Ho31HTzM14lQgfNfMtcTUhWuD7vT-aERbOc7_qosZ2bQpoHXQhlFm3jgfraJ1nLB4tarHf7HjcMYTZ3_K8O87qDoBpWFvX9mURZbaTCJUzg5Uzj-gt267UveUR2GayKO3nz3eCWbD1l28X7B_&lptoken=15ea790735e059f680d3&utm_campaign=%7Bcampaign%7D&utm_site=newsuk-thesun&utm_thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/324092a3045d8410327e89416054d3d3.png&utm_title=Seattle,%20Washington%20Drivers%20Fuming%20Over%20New%20Rule&ang=ang1&angad=ad2&utm_source=taboola&utm_medium=referral",Taboola,Native,screenshots/0d157650-cb29-48ee-aa5f-d54288663a51.png,external_screenshots/7fec716f-5ce6-489b-a955-a8ddb41a4c1c.png
327531,94712,Insurance,adjusted_news,article,https://www.thesun.co.uk/sport/football/10725576/watford-tottenham-live-stream-free-tv-channel-kick-off-time-team-news-premier-league/,"http://www.drivefinance.org/insurance/auto/auto-insurance-savings-washington.html?city=Seattle&region=Washington&cep=TtmYhwRAzMi8kK27zabhcEWDMFKe_prj0XBsgrebJKmvbmoIK66VFrwhDWSdFg5TqAAdunqqcZ6vuBABBQOhaNqAuFlKwDvMgV44XPdTCfoVIbqXKH25i9dvcsmwTEgBKEWBIZS4wVIPzDfkWtMKz9fZxtRfQsK6-d8-6YWiPyR6PkZd6KS4VEd6DWgOzykmRXkqD2znwWlLkK2co1rScofuk8khIOL_p0oi7cnhDRTyO6LrEgX-FeHkvw5GuRa68WUz4diAF5gylx-ctvF6tQnnDtBiDtxbjoZVc1YOhdfCkpFgUrrq3RLFriyZdfJUE8alrrNuHR_ndFaWkxR1ajl0A3Nz_9FOZXI5kG2SJWEhFYmkIdfWtfk4d5Ich-HvfxwYAI7Hs1uN7A8UZkRxTdedsDsBz5Q151w7O4WvSALT4CHXc3PPqF0EmJ76F4vWiP6l_mk1TlnB_7-ipmq8gjG86rrFo4Fpdv_NPRq0SPPAXh0Ho31HTzM14lQgfNfMtcTUhWuD7vT-aERbOc7_qosZ2bQpoHXQhlFm3jgfraJ1nLB4tarHf7HjcMYTZ3_K8O87qDoBpWFvX9mURZbaTCJUzg5Uzj-gt267UveUR2GayKO3nz3eCWbD1l28X7B_&lptoken=15ea790735e059f680d3&utm_campaign=%7Bcampaign%7D&utm_site=newsuk-thesun&utm_thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/324092a3045d8410327e89416054d3d3.png&utm_title=Seattle,%20Washington%20Drivers%20Fuming%20Over%20New%20Rule&ang=ang1&angad=ad2&utm_source=taboola&utm_medium=referral",Taboola,Native,screenshots/0d157650-cb29-48ee-aa5f-d54288663a51.png,external_screenshots/7fec716f-5ce6-489b-a955-a8ddb41a4c1c.png
339480,98305,Insurance,adjusted_news,home,https://www.greenvilleonline.com/,https://articles.comparisons.org/state-seniors-are-saving-thousands-with-new-medicare-options.php?aff=1561&sub=MFRB_Medicare&pub=&aux=&xcode=cab44016-664e-4437-9747-cb03695f2c5e&ver=%5Bstate%5D%20Seniors%20Are%20Saving%20Thousands&aff_unique1=,,,screenshots/306e740b-487e-493a-9026-4a6d9cea8350.png,external_screenshots/fcae9cf0-15bc-4e62-bc09-ebbdca4ab65e.png
429122,123745,Insurance,adjusted_news,article,https://www.usatoday.com/story/sports/tennis/2020/01/22/australian-open-elliot-benchetrit-asks-ball-girl-peel-banana/4539840002/,https://go.expertsinmoney.co/medicare-usa-enhanced-001?offer=Medicare%20-%20HealthQuotes.us&city=Seattle&region=Washington&cep=GdTpPHRkOUH_02AFRgr0qaGWcCqCc9OXpl5OK_pJYulcwRRg2jPnWwq5QSR4vqlibQU5MRiezrI6VRGdGv00JOD642xZ1AxUkDel8NP_AGZZ37aUz1jy0UbWmBaESay2NASt8TFEI9aRQJYTdLcU5q2vyFDQ8FbREXCflSHqyTU5duxrYEalPCgXkQgeexbwv552_VroMO4g1CbfuYX7q3OqjmBFSjBwzvHzK9MbsA_mpi1w7J7mw8D8VHCwzEfxAz3Ug4CHgs-xTTSpKdOnfg4rt0ZAsNiW54zuRcmnbDi_EluRWoxQ5xT6sTVJWiyEIGqjrUfRjjN9h68b8t_URUZpJZYiuJp2c9V-5F20RtKUjkm1eLt0XVuveHKMQeObIgUd1sSUrDxj4WuJaLoYxT0b7Ti6s8cEX4r3FAcUuz2mNCs3NzLASLZiktxz42F6QuNiMM_NpOQo5R5yoFHNoLZgRtSM5Z1-whGkp9jeR7WyI7hYIBaKYiGFoJCUfH7-5Elty16g9dm0g_ItwYmFPVufZb7gwBncTEmA_ab-RRpN-U_9Ghr-vryAIWT6cSfgnmdju3aiy4xNOLVZfEUQEilEETUhYfCkwShxJbWJxYQXG2T_MgLXzg7TpUBtfMjSDsyENczOooS3VxXA2Y-IF6w0RIPdbOdOkSbG_THbL-b1910uooIVnfgLemUhkfO2N2Es_qMbhPnT2n8KxyYRXQqZF8beEeieaT2p-CLTvkk&lptoken=153679d9727d08117620&network_click_id=CjA3YjdkM2U1Yy1kZmRiLTQxNWQtYjUzYi05NzdlYzIxNDcxZDgtdHVjdDUyMjFkNDYSGmFkaWtvYXZlcnRpc2luZy1tZWRpZ2FwLXNj&site=usatodaydemo&image=dc4cf967-16ef-4e4b-b2ab-55dec8870c0f&network=T&adid=2872688078&title=Seniors%20on%20Medicare%20are%20Getting%20a%20Huge%20Pay%20Day&adv=adv1&g_supply_name=&g_ad_id=&revcid=&clickid=85a0371f-d7f4-4120-8483-5d6198629c49&s5=85a0371f-d7f4-4120-8483-5d6198629c49&max_cid=85a0371f-d7f4-4120-8483-5d6198629c49,Taboola,Native,screenshots/9e0b0805-2873-4039-a458-da9c082bec85.png,external_screenshots/ea2ee8b4-1fac-4d72-9076-462f6d94bf89.png
313337,90434,Insurance,adjusted_news,article,https://www.mercurynews.com/2020/01/17/letter-measure-c-doesnt-reject-the-need-for-change/,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-new-rule-v4.php?aff=1561&sub=MFRB_Auto_Native&pub=mercurynews.com&aux=&xcode=1613df74-25a2-4927-8485-159470c0dc0e&ver=New%20Rule%20v4&state=WA&aff_unique1=,Google,Display,screenshots/1bb307c8-ae10-4edd-9a24-e1f14aa2877f.png,external_screenshots/4a8206e3-222d-4d44-bb06-f7e066a8ae4f.png
427338,123337,Insurance,adjusted_news,article,https://www.wunderground.com/article/storms/winter/news/2020-01-19-late-january-storm-west-plains-midwest-east-snow-rain?cm_ven=hp-slot-2,https://www.greensettlements.com/magna/latest-news.php?aff_id=mblstab19&sub_id=Life+Settlements+Broad+-+sid773&sub_id2=theweatherchannel-wunderground&utm_source=tab&utm_medium=referral&utm_campaign=3123566&utm_term=theweatherchannel-wunderground&utm_content=http%3A%2F%2Fcdn.taboola.com%2Flibtrc%2Fstatic%2Fthumbnails%2F5ab2be984d0728a2c018a78a82703439.jpg,,,screenshots/05516e6b-9c10-4c4e-8a86-dc1143fe8b91.png,external_screenshots/0265aaf5-5a63-4fe4-9a4e-0e203e79581c.png
350864,,Insurance,adjusted_news,home,https://www.fox13news.com/,,,,screenshots/e9dad127-99b2-4cfc-bd53-8119dd5642b7.png,external_screenshots/b42986a1-eb2d-4be7-8ecc-94b9dfb2eb11.png
374564,109432,Insurance,adjusted_news,article,https://www.yogajournal.com/lifestyle/free-fall,https://articles.comparisons.org/state-seniors-are-saving-thousands-with-new-medicare-options.php?aff=1561&sub=MFRB_Medicare&pub=&aux=&xcode=1cd32bc5-e361-4c89-bcf4-1b0306adda46&ver=%5Bstate%5D%20Seniors%20Are%20Saving%20Thousands&aff_unique1=,RevContent,Native,screenshots/8cb0f95e-dc75-4ce6-90c9-7f4e1c3d0aa5.png,external_screenshots/7d1df12b-d60a-4cf6-94c4-ddb6e1edded9.png
374558,109425,Insurance,adjusted_news,article,https://www.yogajournal.com/lifestyle/free-fall,https://go.savingmoneyweekly.com/content/BSt6q3i2eRWTFEd?cep=AWMW-wuec9WlketmnatXDttL7HcdNLza4-n4eAZP3qD08e6-Kk7qBjZS2thjCZ6N9TKgBwQov7JPflqRHkDQEjbTYdPMea9Wzu51vEohD710Ahndmcv53XM___w470sEuWB8zFjxyZeMO6TCrrv_o_TfdYgrmrN7hKV-XUqLuA0oR7pO1jafjAG837S9peddUvmTCR5-giLBpLzkVFjM6kHmhSpWqm4ZRAHh-5OvIUsYFVpvc5417-6UdCXsHfgZzxirHGDyq0-HJzr8x10sw2_ogMJTFl30IR4QTOhV-HzRj7Plp0IOpN7HNy3HJ7Oxvs66vLerU4xWJRcqfTkBzEqRXHTmV-CpqTS_9MOsWxOSa-REYYker93bpRVn-Nupw4MGDijC94wnmxsglgBSGoZdc7YN51s_jF8YNuuCUDfQiOwFCXpbO63INfH-RtpzQh_kVHWgyr3_sbrV-u1X3v1_BlES4bJ0hvlS9X1-tpk&lptoken=156279965499594b5457&widget=79764&boost=639852&content=4179813&advtarget=health_and_fitness&site=yogajournal.com_&rev_campaign_id=639852&utm_source=engageim&rc_uuid=9JVTgOycmb66_Z6OiPXLu7fpiYl36L9CERlpLsFPuRTsSfCu56seznVKcseMee_JGaw4E-9p_Uqgzd4DzuLSpRUA_1U5eNpDmlhc7oSLL-jyRg6T6Cr4_-5PnRbgvfjiDWd-bq6xeDcMTBKYJA3h_KrcOrS1PgNXzvee3Rw4Vhz8V6ZA1MnM_vOI3-y2NT6b,RevContent,Native,screenshots/03d5497b-e5b3-4d2f-af6d-62ab39b0bc54.png,external_screenshots/7d1df12b-d60a-4cf6-94c4-ddb6e1edded9.png
434387,125096,Insurance,adjusted_news,article,https://bdnews24.com/politics/2020/01/28/radwan-mujib-visits-dhaka-north-mayor-candidate-atiqul,https://smarttipsdaily.com/life/2/index.html?cep=qXx00OOi1OJ4Xr_s5xxveFNuujQkfWlIaxe5cjCXYsFnb4E8UdQOYft-2i4TmuHUHLC21lf8KhDzfao0hnUn7jZISTExCigZiGFxnnAmMlaPTk3XD0vNyP4AZa34QOGP5tEONi6ZkJmui3djZWBsbTu_M8d7TrZ6dMxpfcrR8lc3RDbKXVQU_wTMQcYWpad7w3PHdyKyCVjfdUOxOy6LwhZolCEg8mQlLMnYdoZzE5kkwBa1RKB966nyUiBP35OB_2Nii1VNE8cTk5E3KUDFIwc1wdIkmLzkM-YtzvxbZVNhAbZdT3Tr6qdFT5aIiQJCYOFgyvcOsKxKt8nIV37CadOdO6lyPoIwe2eFoo41_vGkmwH7y0SPoG-AsvhgB6DW1Wiye29n061DbT5ugxQjHmh3L07LFVc8DgSiPArd6IfUdTkxsgxmzFyZZTUTTo7MXG40xSCQqVSHo8urNEbBIQzBnBUdnlbof3FoU_w7ZC-xy7XMADVOKqMQ7ixA4u_vOh9sgbjaNfaqmLoXS2kOCmykEpEM4TKqTGNMcognDPD_IY9lDTGyl0GDucVy8BlrVK1bZZgG7sAZElImbkfNCQR9PaOMphOIhOIctJrWUWFoa8C0jyfYsCtfzdRZIHPl1jFB12f7y_y1dzElq-Vz_6zmVg6ms3IElNPFSqah01Q&lptoken=15018028170878286634&site=bdnews24&site_id=1018623&title=Seniors%20With%20No%20Life%20Insurance%20Should%20Do%20This%20Before%20It%27s%20Too%20Late&platform=Desktop&campaign_id=2417732&campaign_item_id=2874467513&thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/48f2d42d4be7cd1155953a46e8402a7f.jpg&click_id=CjA2MWQ0YmYzMy02ZTMzLTRlYmYtYTA0Yi0yMDQ3NDUzNTk3ODgtdHVjdDUyOTE1OTgSGmF1ZGllbmNlZHJpdmUtcmVmaW5hbmNlLXNj,Taboola,Native,screenshots/65cc6185-1c4b-4ffd-9124-7fa0b9f5a902.png,external_screenshots/b0faf0d3-71ba-445d-94ab-1c400b23b282.png
429157,,Insurance,adjusted_news,article,https://www.usatoday.com/story/sports/tennis/2020/01/22/australian-open-elliot-benchetrit-asks-ball-girl-peel-banana/4539840002/,,Google,Display,screenshots/4d13569b-3faa-4c90-a23c-450654771759.png,external_screenshots/ea2ee8b4-1fac-4d72-9076-462f6d94bf89.png
310558,89661,Insurance,adjusted_news,home,https://slate.com/,http://www.lifestylerocket.com/featured/seniorsavings/2020/low/83-senior-savings.html?cep=1T1SzPctnIr74iwr9sj_L0W488p78iryOgig641oIFJ4BTdwP88hSCvZojh84-U8naK50KGR1spGWvCFTUjSB95UcexF1IvtBNnEBcshY5Aq5XdZN67ikWTbCGIODACzQe6IPcUN4Np5JV7QyqaG6K_OYTYJLsrePhFzkQVltK5pbXT0ENXqyqFA2vneanvsymR9bxV1H16YBvQ9VWpQnOohSRsdAqllx_YmT-6FRD_aMeaYXBvlzM0X5HLjjO-V2KGDun4nmCPh6h4pYUoRsZM9zTT6RBswcPKEZO9nt9qX7qPMDAl4bIco8L9WQR-wa0uGDdESNdjPSIhNJnDqqEiAsGf9NcF734hujMaTF05EkDvRPOQlny1OBFmZrNukE2cMamyAhKmZtoI-gLCxP1A0l6GhhDdPQ1kMPXSQhknmxzNrMy_i1LDMUxB9hDPe7qGAzjCvt12HW2OsWuL7OOwM33s0IL5Vy8QBMmtD57VBP6yUElQE8aIUzK884c2BSGLSRfp-juZBBLZnGTYXSMFkGm7Ymgn1q5P0Plk-Sl_Basjn9Qqy1-cQzPzf-rQjTU0_Y_bTsvPh4KJ-aINXzkEfWthCKWNq14GF15D80rLbjUGaXeveutYH_F04m4pB3aQBRxxwHP88CDVgpGRtqKk3s3q7moDZXzHdiAuR8ndDZ_RjvA9YRW0rLCHHxXiu5rBAG0tQyMtKuev1MgxXceJTlA6_TiEcYaRT9P6IQS6evWUJi6Jc9ciAdDC0oyesEfeFKeO6mFBpQ-bGSOtq1O7QPkB5q0cknnara4sW22kR27Fp5q-yYIV_Z3fETepXf9AUWgvQh7k0EWnjcBaJZoMQMVzopOk90GTw72AQw1e5WqvIg8p2XjrotbFTlaV9m7Rhco8h0XIg7CS5AaacK8emL8KiIuPXhNjmZdzXFXMqfMQL5Rf6sFeE9E_M5EeLhOPDHxZel3yevi9i1JYg3xuCU7HIgQf1tCP2_4CtyqTgKoWJht8rxhlsON3ubj4Vpawyhu6A8rHzeSPZlRVqZgcE_26buoVVuj7PouM_jgArYeU8Ds11suQdcYZiKf8aTE8eWYvsrLqJuJ2G0lDPLYjAJ2jgLA1GuuYwn5j_COYanQVBl60WlLWMqkCFEo0Vh5s0GL_5EOqFRhkrv3gu5vPEbubzslwTnugJ2HN_AIhvd5B3YWRXYtJ-J4pn0aoWzKQpTj7Ire8pZpkNX0vW4w&lptoken=150e79d125d5298b40d0&utm_campaign=1905518&utm_site=slate-homepage&utm_thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/cd773e0c437050e505b87af1f10f1e63.png&utm_title=Born%20Before%201965?%20Claim%20These%2015%20Senior%20Rebates%20Now&ang=ang1&angad=ad9&utm_creativeid=256948617&utm_source=taboola&utm_medium=referral,Taboola,Native,screenshots/36b2eefb-b897-4e62-a367-0cc9633591c2.png,external_screenshots/6d179431-7c80-449e-8cc8-3a4b8873af8d.png
425866,122913,Insurance,adjusted_news,article,https://www.nbcchicago.com/news/local/chicago-politics/chicago-teachers-union-spent-1-5m-on-lobbying-report/2204010/,"http://www.drivefinance.org/insurance/auto/auto-insurance-savings-washington.html?city=Seattle&region=Washington&cep=sskrwviXX7vl4Qo2jTvDjCr6UzKfehSt70P4rjezxGKmDsXBw4M8PQwocNcSAfppal-99A7WLBfyswgSEwgHlWoUv-MPRyPnh4gKHBsknotw8miwTudaHKy3LKojdHdpZjrVuhsHQQaFEQRULhJhTxNwmo1l8MJs-yYIqItDV-k8p3SFmIB5Q4qax2E5tPt1LQVPYYFYf1RB01n0sgLAfjXtrG2ntgEzGb2E97QZnytv_o_MWEEIwdZ-AQPk_QD0Epi8JqPC_U69igQz1CnQKjcXRRMJbgqchhqecFsYAxlPjQmUJBQvkUfxATEI7ntoAyikFSZ7uzBg6wxopuqtRuvdwSYBVeeEkCbzcQJwxi1eNzUxPb2RQaMbQ5hQZuf8zjW3e98-09h162GzDi8rtSXEJO1_bsnOPYpjVSexq8ylP0YCPRsA9QlLLkaZEg5pjz42SYmuziEZPhpxe1-0ZKpZGmDqxK2aB7Fr2O9dTZhijStVFtClfLaKLFzGVSqrr_qXQgLodArde7T4UyAqkS0qfOWim9FTjtRmWSOUtE0pX9_bI5oHnRCH8WjqkFCD9A1sGjYBH091Gl302TO_xAHDmiwZbwRUy4et65Xn4HTA9EC6I7wRdrx3Mt23UpZf&lptoken=1573797c714a12e595a8&utm_campaign=%7Bcampaign%7D&utm_site=nbcots-wmaq-tv&utm_thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/324092a3045d8410327e89416054d3d3.png&utm_title=Seattle,%20Washington%20Drivers%20Fuming%20Over%20New%20Rule&ang=ang1&angad=ad2&utm_source=taboola&utm_medium=referral",Taboola,Native,screenshots/a3c40d7a-7411-4579-9ddc-87aaf60014b1.png,external_screenshots/8afc1572-b868-41ca-94b8-b64b24bc4664.png
433838,124991,Insurance,adjusted_news,article,https://slate.com/culture/2020/01/sue-townsends-the-queen-and-i-and-dispossessed-royals.html,https://articles.comparisons.org/state-seniors-are-saving-thousands-with-new-medicare-options.php?aff=1561&sub=MFRB_Medicare&pub=&aux=&xcode=7b1f1b73-d79f-49c0-970e-5939ced90b55&ver=%5Bstate%5D%20Seniors%20Are%20Saving%20Thousands&aff_unique1=,Google,Display,screenshots/1cc602a3-89e3-45e8-9911-75ba52271cd9.png,external_screenshots/12c58926-16b9-4936-aa67-927a6b6f772e.png
319672,92348,Insurance,adjusted_news,home,https://www.wunderground.com/,https://seniorsavingshub.com/?source=taboola&campaign=10109&placement=theweatherchannel-wunderground&subid=2853943356&sub2=3296223&utm_source=taboola&utm_medium=referral,,,screenshots/bd941306-bd58-4e7a-bf43-5aeaa61a70a4.png,external_screenshots/51194276-d4ba-4457-8182-5b6d2d5f114f.png
350459,,Insurance,adjusted_news,home,https://www.greenbaypressgazette.com/,,Google,Display,screenshots/6b23224d-7219-4bd5-8bdc-68fc78e90d5f.png,external_screenshots/a9ac2a65-3658-42be-b736-e2beafe384f3.png
409597,118939,Insurance,adjusted_news,article,https://www.greenvilleonline.com/story/news/2020/01/20/ask-lafleur-why-were-greenville-police-keeping-blue-lights-around-christmas/4453852002/,"https://smarttipsdaily.com/life/2/index.html?cep=pCvb3ryWBkJOu1fx_41gRtDe5iYstAjsI3ajHSpQe7cOLjsVpmvzgY3jgiYCOYaLqPZGMInRo8wEf0OKiyvmlOrncEznyChWZfpR0RANzrFUg5y-MvZ6OS7CGjgUk4J2dhQr6RgaHdJmNH1TUSV1dN_NecheU6YT_ajSo6_Rtfkj-9QGJ9GrV_x_4ERILP7oKDULa3v_TaJxMkEhP1PAU2266rV53zyO-UouGU7QtQN5Kb9Tc18qYbRRJIDfYdWvQZlu0xt3uYixeeNA1y5b1rbl7p_Jo7g3ybWDDbjN9849lHim5cJH7uD0th7eGKrDOuIQl-oocB-8wKfJagFZnEFT6bdNVizA3HizO0uVu3w2QzmuMh2sUgu4CkDMPsqd6M1zHg13OYSrc7vy9QJh9sSdA9YgUVgkIRM2HMmTaVq-uxvV2pA9TR2coL7vggg8c7S83HYBWfsBIqWxLQXjjiqgJYm4wZGdYSsni58Ns2lv7jp4TWETS2yz6Zg4WqI77EMl-RnxuNhfpXQPmcL9xs7ZaCms87VLS_FNpdolhdydO0oWe1xbH6hpv_8sMlcfHkBzxo1mXW0w6PvbGfX1eDYfHVLqmZJ4PS9NdjwtYvAofj5qlksfMhjvi6LAmJpe-2mUOyEP5P63nP4hOAHReo7nDzypErErJVUh_5DvuHPoUO4D4WDQsbxtt7jMSY6u7rIxqbbHe7Qkm6c6sLWfaQ&lptoken=15527911660c862e2427&site=gannettcompany-greenville&site_id=1008030&title=Seniors%20With%20No%20Life%20Insurance%20May%20Get%20A%20$250,000%20Policy%20If%20They%20Do%20This&platform=Desktop&campaign_id=2417732&campaign_item_id=254099762&thumbnail=http://cdn.taboola.com/libtrc/static/thumbnails/a896d98b09d116716f15cfaf41ce6833.jpg&click_id=CjBmMmE1YTcyNi1lY2E1LTQ0YjctYTg5My0zOWNhMzc4M2EzYjEtdHVjdDUyMTRmMWISGmF1ZGllbmNlZHJpdmUtcmVmaW5hbmNlLXNj",Taboola,Native,screenshots/b94a5620-fb63-4622-acf6-1cd4dda479e4.png,external_screenshots/71a7f444-8534-45de-8e7d-9d6b3cd62fbd.png
434475,125113,Insurance,adjusted_news,article,https://www.theledger.com/zz/news/20200127/im-being-raped-weinstein-accuser-details-alleged-assault/1,https://articles.comparisons.org/state-seniors-are-saving-thousands-with-new-medicare-options.php?aff=1561&sub=MFRB_Medicare&pub=&aux=&xcode=00f950b9-5df8-48a8-af21-508defd0a70d&ver=%5Bstate%5D%20Seniors%20Are%20Saving%20Thousands&aff_unique1=,Taboola,Native,screenshots/c9955237-05a5-42a4-ac6c-219b4e577567.png,external_screenshots/338278ed-2182-463a-ba64-d085567e9113.png
434474,125112,Insurance,adjusted_news,article,https://www.theledger.com/zz/news/20200127/im-being-raped-weinstein-accuser-details-alleged-assault/1,https://articles.comparisons.org/state-seniors-are-saving-thousands-with-new-medicare-options.php?aff=1561&sub=MFRB_Medicare&pub=&aux=&xcode=a5c23d7c-7666-4b8a-9442-0cc43ac22020&ver=%5Bstate%5D%20Seniors%20Are%20Saving%20Thousands&aff_unique1=,Taboola,Native,screenshots/0bb331c3-0011-44d2-9d4e-1eb1a3ad7e78.png,external_screenshots/338278ed-2182-463a-ba64-d085567e9113.png
412993,119663,Insurance,adjusted_news,article,https://www.syfy.com/syfywire/exclusive-sarah-kuhn-reveals-whats-next-for-her-superhero-series-with-haunted-heroine,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-new-rule-v4.php?aff=1561&sub=MFRB_Auto_Native&pub=syfy.com&aux=&xcode=3b5f98da-aa8f-4209-8e23-8c08b77207d1&ver=New%20Rule%20v4&state=WA&aff_unique1=,Taboola,Native,screenshots/21a51443-8b81-43fb-afbe-4fd54831af2e.png,external_screenshots/ad5176f6-83c2-4897-8ce5-583fb372c8a4.png
412161,119452,Insurance,adjusted_news,article,https://www.burlingtonfreepress.com/story/news/local/2020/01/16/vermont-snow-totals-heres-how-much-weve-seen-so-far/4487029002/,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-new-rule-v4.php?aff=1561&sub=MFRB_Auto_Native&pub=burlingtonfreepress.com&aux=&xcode=10a34398-e784-4738-bf7e-f3df9134daa6&ver=New%20Rule%20v4&state=WA&aff_unique1=,Taboola,Native,screenshots/c3639d6e-fa3b-42b7-bfc4-dfe43012cc6a.png,external_screenshots/837481a3-48cc-416c-9b3f-faba9a4d5b72.png
412155,119447,Insurance,adjusted_news,article,https://www.burlingtonfreepress.com/story/news/local/2020/01/16/vermont-snow-totals-heres-how-much-weve-seen-so-far/4487029002/,https://articles.comparisons.org/themes/advertorialv4-comparisons/consumers-are-shocked-about-this-life-insurance-fact-in-2019-v2.php?theme=advertorialv4-comparisons.php&aff=1561&sub=old2-US_Life_Insurance&pub=&aux=&xcode=1a94d21c-61d7-41d6-80d9-78f3baf87bd1&ver=New%20CMS%20Template%20March%202019&aff_unique1=,,,screenshots/cd5c58ff-e0e2-480c-a4a5-acbb4eeb9f0b.png,external_screenshots/837481a3-48cc-416c-9b3f-faba9a4d5b72.png
434457,125108,Insurance,adjusted_news,article,https://www.theledger.com/zz/news/20200127/im-being-raped-weinstein-accuser-details-alleged-assault/1,https://refinance24x7.net/7products-tn/,Taboola,Native,screenshots/0996197d-4177-4722-9e2b-400dffd76f14.png,external_screenshots/338278ed-2182-463a-ba64-d085567e9113.png
412149,119441,Insurance,adjusted_news,article,https://www.burlingtonfreepress.com/story/news/local/2020/01/16/vermont-snow-totals-heres-how-much-weve-seen-so-far/4487029002/,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-new-rule-v4.php?aff=1561&sub=MFRB_Auto_Native&pub=burlingtonfreepress.com&aux=&xcode=d1e9beb5-b40a-4feb-9515-33d498bd72f0&ver=New%20Rule%20v4&state=WA&aff_unique1=,,,screenshots/bf024735-6d44-4a36-be79-f75ef38ce6ae.png,external_screenshots/837481a3-48cc-416c-9b3f-faba9a4d5b72.png
